EVM0016206.1,Gene16206.1,,
EVM0016208.1,Gene16208.1,,
EVM0016209.1,Gene16209.1,,
EVM0016210.1,Gene16210.1,,
EVM0016211.1,Gene16211.1,,
EVM0016212.1,Gene16212.1,,
EVM0016213.1,Gene16213.1,,
EVM0016214.1,Gene16214.1,,
EVM0016215.1,Gene16215.1,,
EVM0016216.1,Gene16216.1,,
EVM0016217.1,Gene16217.1,,
EVM0016218.1,Gene16218.1,,
EVM0016219.1,Gene16219.1,,
EVM0016220.1,Gene16220.1,,
EVM0016221.3,Gene16221.3,,
EVM0016222.1,Gene16222.1,,
EVM0016223.1,Gene16223.1,,
EVM0016224.1,Gene16224.1,,
EVM0016226.1,Gene16226.1,,
EVM0016227.2,Gene16227.2,,
EVM0016229.1,Gene16229.1,,
EVM0016231.1,Gene16231.1,,
EVM0016232.1,Gene16232.1,,
EVM0016234.1,Gene16234.1,,
EVM0016235.1,Gene16235.1,,
EVM0016236.1,Gene16236.1,,
EVM0016237.1,Gene16237.1,,
EVM0016238.1,Gene16238.1,,
EVM0016239.1,Gene16239.1,,
EVM0016240.1,Gene16240.1,,
EVM0016241.1,Gene16241.1,,
EVM0016242.1,Gene16242.1,,
EVM0016243.1,Gene16243.1,,
EVM0016244.1,Gene16244.1,,
EVM0016245.1,Gene16245.1,,
EVM0016247.1,Gene16247.1,,
EVM0016248.3,Gene16248.3,,
EVM0016249.1,Gene16249.1,,
EVM0016250.1,Gene16250.1,,
EVM0016251.1,Gene16251.1,,
EVM0016252.1,Gene16252.1,,
EVM0016253.1,Gene16253.1,,
EVM0016254.1,Gene16254.1,,
EVM0016255.1,Gene16255.1,,
EVM0016256.1,Gene16256.1,,
EVM0016257.1,Gene16257.1,,
EVM0016258.1,Gene16258.1,,
EVM0016259.1,Gene16259.1,,
EVM0016260.1,Gene16260.1,,
EVM0016261.1,Gene16261.1,,
EVM0016262.1,Gene16262.1,,
EVM0016263.1,Gene16263.1,,
EVM0016264.1,Gene16264.1,,
EVM0016265.1,Gene16265.1,,
EVM0016266.1,Gene16266.1,,
EVM0016267.1,Gene16267.1,,
EVM0016268.1,Gene16268.1,,
EVM0016269.1,Gene16269.1,,
EVM0016270.1,Gene16270.1,,
EVM0016271.1,Gene16271.1,,
EVM0016272.1,Gene16272.1,,
EVM0016273.1,Gene16273.1,,
EVM0016274.1,Gene16274.1,,
EVM0016275.3,Gene16275.3,,
EVM0016276.1,Gene16276.1,,
EVM0016277.1,Gene16277.1,,
EVM0016278.1,Gene16278.1,,
EVM0016279.1,Gene16279.1,,
EVM0016280.1,Gene16280.1,,
EVM0016281.1,Gene16281.1,,
EVM0016282.1,Gene16282.1,,
EVM0016283.1,Gene16283.1,,
EVM0016284.1,Gene16284.1,,
EVM0016285.1,Gene16285.1,,
EVM0016286.1,Gene16286.1,,
EVM0016287.1,Gene16287.1,,
EVM0016288.1,Gene16288.1,,
EVM0016290.1,Gene16290.1,,
EVM0016291.1,Gene16291.1,,
EVM0016292.1,Gene16292.1,,
EVM0016293.1,Gene16293.1,,
EVM0016294.1,Gene16294.1,,
EVM0016295.3,Gene16295.3,,
EVM0016296.1,Gene16296.1,,
EVM0016297.1,Gene16297.1,,
EVM0016298.1,Gene16298.1,,
EVM0016299.1,Gene16299.1,,
EVM0016300.1,Gene16300.1,,
EVM0016301.1,Gene16301.1,,
EVM0016302.1,Gene16302.1,,
EVM0016303.1,Gene16303.1,,
EVM0016304.1,Gene16304.1,,
EVM0016305.1,Gene16305.1,,
EVM0016306.1,Gene16306.1,,
EVM0016307.2,Gene16307.2,,
EVM0016308.1,Gene16308.1,,
EVM0016309.1,Gene16309.1,,
EVM0016311.1,Gene16311.1,,
EVM0016312.1,Gene16312.1,,
EVM0016313.1,Gene16313.1,,
EVM0016315.1,Gene16315.1,,
EVM0016316.1,Gene16316.1,,
EVM0016318.1,Gene16318.1,,
EVM0016319.1,Gene16319.1,,
EVM0016320.1,Gene16320.1,,
EVM0016321.1,Gene16321.1,,
EVM0016323.1,Gene16323.1,,
EVM0016324.1,Gene16324.1,,
EVM0016325.1,Gene16325.1,,
EVM0016327.1,Gene16327.1,,
EVM0016328.1,Gene16328.1,,
EVM0016329.2,Gene16329.2,,
EVM0016330.1,Gene16330.1,,
EVM0016331.1,Gene16331.1,,
EVM0016332.2,Gene16332.2,,
EVM0016333.1,Gene16333.1,,
EVM0016334.1,Gene16334.1,,
EVM0016335.1,Gene16335.1,,
EVM0016336.1,Gene16336.1,,
EVM0016337.2,Gene16337.2,,
EVM0016340.1,Gene16340.1,,
EVM0016341.1,Gene16341.1,,
EVM0016342.1,Gene16342.1,,
EVM0016343.5,Gene16343.5,,
EVM0016344.1,Gene16344.1,,
EVM0016345.1,Gene16345.1,,
EVM0016346.1,Gene16346.1,,
EVM0016347.1,Gene16347.1,,
EVM0016348.1,Gene16348.1,,
EVM0016349.1,Gene16349.1,,
EVM0016350.1,Gene16350.1,,
EVM0016351.1,Gene16351.1,,
EVM0016352.1,Gene16352.1,,
EVM0016353.1,Gene16353.1,,
EVM0016354.1,Gene16354.1,,
EVM0016355.1,Gene16355.1,,
EVM0016356.1,Gene16356.1,,
EVM0016357.1,Gene16357.1,,
EVM0016358.1,Gene16358.1,,
EVM0016359.1,Gene16359.1,,
EVM0016360.1,Gene16360.1,,
EVM0016361.1,Gene16361.1,,
EVM0016362.1,Gene16362.1,,
EVM0016364.1,Gene16364.1,,
EVM0016365.1,Gene16365.1,,
EVM0016366.3,Gene16366.3,,
EVM0016367.1,Gene16367.1,,
EVM0016368.1,Gene16368.1,,
EVM0016369.1,Gene16369.1,,
EVM0016370.2,Gene16370.2,,
EVM0016371.1,Gene16371.1,,
EVM0016372.1,Gene16372.1,,
EVM0016374.1,Gene16374.1,,
EVM0016376.1,Gene16376.1,,
EVM0016377.1,Gene16377.1,,
EVM0016378.1,Gene16378.1,,
EVM0016379.1,Gene16379.1,,
EVM0016380.1,Gene16380.1,,
EVM0016381.1,Gene16381.1,,
EVM0016382.1,Gene16382.1,,
EVM0016384.1,Gene16384.1,,
EVM0016385.1,Gene16385.1,,
EVM0016386.1,Gene16386.1,,
EVM0016387.1,Gene16387.1,,
EVM0016388.2,Gene16388.2,,
EVM0016389.1,Gene16389.1,,
EVM0016390.1,Gene16390.1,,
EVM0016391.1,Gene16391.1,,
EVM0016392.1,Gene16392.1,,
EVM0016394.1,Gene16394.1,,
EVM0016395.1,Gene16395.1,,
EVM0016396.1,Gene16396.1,,
EVM0016397.1,Gene16397.1,,
EVM0016398.1,Gene16398.1,,
EVM0016399.1,Gene16399.1,,
EVM0016400.1,Gene16400.1,,
EVM0016401.1,Gene16401.1,,
EVM0016402.1,Gene16402.1,,
EVM0016404.1,Gene16404.1,,
EVM0016405.1,Gene16405.1,,
EVM0016407.1,Gene16407.1,,
EVM0016408.1,Gene16408.1,,
EVM0016409.1,Gene16409.1,,
EVM0016410.1,Gene16410.1,,
EVM0016411.1,Gene16411.1,,
EVM0016413.1,Gene16413.1,,
EVM0016414.1,Gene16414.1,,
EVM0016415.1,Gene16415.1,,
EVM0016416.1,Gene16416.1,,
EVM0016417.1,Gene16417.1,,
EVM0016418.1,Gene16418.1,,
EVM0016419.1,Gene16419.1,,
EVM0016420.1,Gene16420.1,,
EVM0016421.1,Gene16421.1,,
EVM0016422.1,Gene16422.1,,
EVM0016423.1,Gene16423.1,,
EVM0016424.1,Gene16424.1,,
EVM0016425.1,Gene16425.1,,
EVM0016426.1,Gene16426.1,,
EVM0016427.2,Gene16427.2,,
EVM0016428.1,Gene16428.1,,
EVM0016429.3,Gene16429.3,,
EVM0016430.1,Gene16430.1,,
EVM0016431.1,Gene16431.1,,
EVM0016432.1,Gene16432.1,,
EVM0016433.1,Gene16433.1,,
EVM0016434.1,Gene16434.1,,
EVM0016435.1,Gene16435.1,,
EVM0016437.1,Gene16437.1,,
EVM0016438.1,Gene16438.1,,
EVM0016439.1,Gene16439.1,,
EVM0016440.1,Gene16440.1,,
EVM0016441.1,Gene16441.1,,
EVM0016442.1,Gene16442.1,,
EVM0016443.1,Gene16443.1,,
EVM0016444.1,Gene16444.1,,
EVM0016445.1,Gene16445.1,,
EVM0016446.5,Gene16446.5,,
EVM0016447.1,Gene16447.1,,
EVM0016448.1,Gene16448.1,,
EVM0016449.1,Gene16449.1,,
EVM0016450.1,Gene16450.1,,
EVM0016451.1,Gene16451.1,,
EVM0016452.1,Gene16452.1,,
EVM0016453.1,Gene16453.1,,
EVM0016454.1,Gene16454.1,,
EVM0016455.1,Gene16455.1,,
EVM0016456.1,Gene16456.1,,
EVM0016457.1,Gene16457.1,,
EVM0016458.1,Gene16458.1,,
EVM0016459.1,Gene16459.1,,
EVM0016460.1,Gene16460.1,,
EVM0016461.1,Gene16461.1,,
EVM0016462.1,Gene16462.1,,
EVM0016463.1,Gene16463.1,,
EVM0016464.1,Gene16464.1,,
EVM0016465.3,Gene16465.3,,
EVM0016466.1,Gene16466.1,,
EVM0016467.2,Gene16467.2,,
EVM0016468.1,Gene16468.1,,
EVM0016469.1,Gene16469.1,,
EVM0016470.1,Gene16470.1,,
EVM0016471.1,Gene16471.1,,
EVM0016472.1,Gene16472.1,,
EVM0016473.1,Gene16473.1,,
EVM0016474.1,Gene16474.1,,
EVM0016475.1,Gene16475.1,,
EVM0016476.1,Gene16476.1,,
EVM0016479.1,Gene16479.1,,
EVM0016480.1,Gene16480.1,,
EVM0016481.2,Gene16481.2,,
EVM0016482.1,Gene16482.1,,
EVM0016483.1,Gene16483.1,,
EVM0016484.1,Gene16484.1,,
EVM0016485.1,Gene16485.1,,
EVM0016486.1,Gene16486.1,,
EVM0016487.1,Gene16487.1,,
EVM0016488.1,Gene16488.1,,
EVM0016489.1,Gene16489.1,,
EVM0016491.1,Gene16491.1,,
EVM0016492.2,Gene16492.2,,
EVM0016493.1,Gene16493.1,,
EVM0016494.1,Gene16494.1,,
EVM0016495.1,Gene16495.1,,
EVM0016496.1,Gene16496.1,,
EVM0016497.1,Gene16497.1,,
EVM0016498.1,Gene16498.1,,
EVM0016499.1,Gene16499.1,,
EVM0016500.2,Gene16500.2,,
EVM0016501.1,Gene16501.1,,
EVM0016503.1,Gene16503.1,,
EVM0016504.1,Gene16504.1,,
EVM0016505.1,Gene16505.1,,
EVM0016506.2,Gene16506.2,,
EVM0016507.1,Gene16507.1,,
EVM0016508.1,Gene16508.1,,
EVM0016509.1,Gene16509.1,,
EVM0016510.1,Gene16510.1,,
EVM0016511.1,Gene16511.1,,
EVM0016512.1,Gene16512.1,,
EVM0016513.2,Gene16513.2,,
EVM0016514.1,Gene16514.1,,
EVM0016515.1,Gene16515.1,,
EVM0016516.1,Gene16516.1,,
EVM0016517.1,Gene16517.1,,
EVM0016518.1,Gene16518.1,,
EVM0016520.1,Gene16520.1,,
EVM0016521.1,Gene16521.1,,
EVM0016522.1,Gene16522.1,,
EVM0016523.1,Gene16523.1,,
EVM0016524.1,Gene16524.1,,
EVM0016525.1,Gene16525.1,,
EVM0016526.1,Gene16526.1,,
EVM0016527.1,Gene16527.1,,
EVM0016528.3,Gene16528.3,,
EVM0016529.1,Gene16529.1,,
EVM0016530.1,Gene16530.1,,
EVM0016531.1,Gene16531.1,,
EVM0016532.1,Gene16532.1,,
EVM0016533.1,Gene16533.1,,
EVM0016534.1,Gene16534.1,,
EVM0016535.1,Gene16535.1,,
EVM0016536.1,Gene16536.1,,
EVM0016537.1,Gene16537.1,,
EVM0016539.1,Gene16539.1,,
EVM0016540.1,Gene16540.1,,
EVM0016541.1,Gene16541.1,,
EVM0016542.1,Gene16542.1,,
EVM0016543.1,Gene16543.1,,
EVM0016544.1,Gene16544.1,,
EVM0016545.1,Gene16545.1,,
EVM0016546.1,Gene16546.1,,
EVM0016547.1,Gene16547.1,,
EVM0016548.1,Gene16548.1,,
EVM0016549.1,Gene16549.1,,
EVM0016550.1,Gene16550.1,,
EVM0016551.1,Gene16551.1,,
EVM0016552.1,Gene16552.1,,
EVM0016553.1,Gene16553.1,,
EVM0016554.1,Gene16554.1,,
EVM0016555.1,Gene16555.1,,
EVM0016556.1,Gene16556.1,,
EVM0016557.1,Gene16557.1,,
EVM0016559.1,Gene16559.1,,
EVM0016560.1,Gene16560.1,,
EVM0016561.1,Gene16561.1,,
EVM0016562.1,Gene16562.1,,
EVM0016563.1,Gene16563.1,,
EVM0016564.1,Gene16564.1,,
EVM0016565.1,Gene16565.1,,
EVM0016566.1,Gene16566.1,,
EVM0016568.1,Gene16568.1,,
EVM0016569.1,Gene16569.1,,
EVM0016570.1,Gene16570.1,,
EVM0016571.1,Gene16571.1,,
EVM0016572.1,Gene16572.1,,
EVM0016573.1,Gene16573.1,,
EVM0016574.1,Gene16574.1,,
EVM0016575.1,Gene16575.1,,
EVM0016576.1,Gene16576.1,,
EVM0016577.1,Gene16577.1,,
EVM0016578.1,Gene16578.1,,
EVM0016579.1,Gene16579.1,,
EVM0016580.1,Gene16580.1,,
EVM0016581.1,Gene16581.1,,
EVM0016582.1,Gene16582.1,,
EVM0016583.1,Gene16583.1,,
EVM0016585.1,Gene16585.1,,
EVM0016586.1,Gene16586.1,,
EVM0016587.3,Gene16587.3,,
EVM0016588.1,Gene16588.1,,
EVM0016590.1,Gene16590.1,,
EVM0016591.1,Gene16591.1,,
EVM0016592.1,Gene16592.1,,
EVM0016594.1,Gene16594.1,,
EVM0016595.1,Gene16595.1,,
EVM0016596.1,Gene16596.1,,
EVM0016597.1,Gene16597.1,,
EVM0016598.1,Gene16598.1,,
EVM0016599.1,Gene16599.1,,
EVM0016600.1,Gene16600.1,,
EVM0016601.1,Gene16601.1,,
EVM0016602.1,Gene16602.1,,
EVM0016603.1,Gene16603.1,,
EVM0016604.1,Gene16604.1,,
EVM0016605.1,Gene16605.1,,
EVM0016606.1,Gene16606.1,,
EVM0016607.1,Gene16607.1,,
EVM0016608.1,Gene16608.1,,
EVM0016609.1,Gene16609.1,,
EVM0016610.1,Gene16610.1,,
EVM0016611.1,Gene16611.1,,
EVM0016612.1,Gene16612.1,,
EVM0016613.1,Gene16613.1,,
EVM0016614.1,Gene16614.1,,
EVM0016615.1,Gene16615.1,,
EVM0016616.1,Gene16616.1,,
EVM0016617.1,Gene16617.1,,
EVM0016618.1,Gene16618.1,,
EVM0016619.1,Gene16619.1,,
EVM0016620.1,Gene16620.1,,
EVM0016621.1,Gene16621.1,,
EVM0016622.1,Gene16622.1,,
EVM0016623.1,Gene16623.1,,
EVM0016624.1,Gene16624.1,,
EVM0016625.1,Gene16625.1,,
EVM0016626.1,Gene16626.1,,
EVM0016627.1,Gene16627.1,,
EVM0016628.1,Gene16628.1,,
EVM0016629.1,Gene16629.1,,
EVM0016630.1,Gene16630.1,,
EVM0016631.1,Gene16631.1,,
EVM0016632.1,Gene16632.1,,
EVM0016633.2,Gene16633.2,,
EVM0016634.1,Gene16634.1,,
EVM0016635.1,Gene16635.1,,
EVM0016636.1,Gene16636.1,,
EVM0016637.1,Gene16637.1,,
EVM0016638.1,Gene16638.1,,
EVM0016639.1,Gene16639.1,,
EVM0016640.1,Gene16640.1,,
EVM0016642.1,Gene16642.1,,
EVM0016643.1,Gene16643.1,,
EVM0016644.1,Gene16644.1,,
EVM0016645.1,Gene16645.1,,
EVM0016646.1,Gene16646.1,,
EVM0016647.1,Gene16647.1,,
EVM0016648.1,Gene16648.1,,
EVM0016649.1,Gene16649.1,,
EVM0016650.1,Gene16650.1,,
EVM0016651.1,Gene16651.1,,
EVM0016653.1,Gene16653.1,,
EVM0016655.1,Gene16655.1,,
EVM0016656.1,Gene16656.1,,
EVM0016657.1,Gene16657.1,,
EVM0016659.1,Gene16659.1,,
EVM0016661.1,Gene16661.1,,
EVM0016662.1,Gene16662.1,,
EVM0016665.1,Gene16665.1,,
EVM0016666.1,Gene16666.1,,
EVM0016667.1,Gene16667.1,,
EVM0016668.1,Gene16668.1,,
EVM0016669.1,Gene16669.1,,
EVM0016670.1,Gene16670.1,,
EVM0016672.1,Gene16672.1,,
EVM0016673.1,Gene16673.1,,
EVM0016674.1,Gene16674.1,,
EVM0016676.1,Gene16676.1,,
EVM0016677.1,Gene16677.1,,
EVM0016678.1,Gene16678.1,,
EVM0016679.1,Gene16679.1,,
EVM0016680.1,Gene16680.1,,
EVM0016681.1,Gene16681.1,,
EVM0016682.1,Gene16682.1,,
EVM0016684.1,Gene16684.1,,
EVM0016685.1,Gene16685.1,,
EVM0016686.1,Gene16686.1,,
EVM0016687.1,Gene16687.1,,
EVM0016688.1,Gene16688.1,,
EVM0016689.1,Gene16689.1,,
EVM0016693.1,Gene16693.1,,
EVM0016694.1,Gene16694.1,,
EVM0016695.1,Gene16695.1,,
EVM0016697.1,Gene16697.1,,
EVM0016698.1,Gene16698.1,,
EVM0016700.1,Gene16700.1,,
EVM0016702.1,Gene16702.1,,
EVM0016703.1,Gene16703.1,,
EVM0016705.1,Gene16705.1,,
EVM0016706.1,Gene16706.1,,
EVM0016708.1,Gene16708.1,,
EVM0016709.1,Gene16709.1,,
EVM0016710.1,Gene16710.1,,
EVM0016711.1,Gene16711.1,,
EVM0016712.2,Gene16712.2,,
EVM0016713.1,Gene16713.1,,
EVM0016714.1,Gene16714.1,,
EVM0016715.1,Gene16715.1,,
EVM0016716.1,Gene16716.1,,
EVM0016717.1,Gene16717.1,,
EVM0016719.2,Gene16719.2,,
EVM0016720.1,Gene16720.1,,
EVM0016721.1,Gene16721.1,,
EVM0016722.1,Gene16722.1,,
EVM0016723.1,Gene16723.1,,
EVM0016724.1,Gene16724.1,,
EVM0016725.1,Gene16725.1,,
EVM0016726.1,Gene16726.1,,
EVM0016727.1,Gene16727.1,,
EVM0016728.1,Gene16728.1,,
EVM0016729.1,Gene16729.1,,
EVM0016732.2,Gene16732.2,,
EVM0016733.1,Gene16733.1,,
EVM0016734.1,Gene16734.1,,
EVM0016735.1,Gene16735.1,,
EVM0016736.1,Gene16736.1,,
EVM0016737.1,Gene16737.1,,
EVM0016738.1,Gene16738.1,,
EVM0016739.1,Gene16739.1,,
EVM0016740.1,Gene16740.1,,
EVM0016741.1,Gene16741.1,,
EVM0016742.1,Gene16742.1,,
EVM0016743.1,Gene16743.1,,
EVM0016744.1,Gene16744.1,,
EVM0016745.1,Gene16745.1,,
EVM0016747.1,Gene16747.1,,
EVM0016748.1,Gene16748.1,,
EVM0016749.1,Gene16749.1,,
EVM0016750.1,Gene16750.1,,
EVM0016751.1,Gene16751.1,,
EVM0016752.1,Gene16752.1,,
EVM0016754.1,Gene16754.1,,
EVM0016755.1,Gene16755.1,,
EVM0016756.1,Gene16756.1,,
EVM0016757.1,Gene16757.1,,
EVM0016758.2,Gene16758.2,,
EVM0016759.1,Gene16759.1,,
EVM0016760.1,Gene16760.1,,
EVM0016762.1,Gene16762.1,,
EVM0016763.1,Gene16763.1,,
EVM0016765.1,Gene16765.1,,
EVM0016766.1,Gene16766.1,,
EVM0016767.1,Gene16767.1,,
EVM0016768.1,Gene16768.1,,
EVM0016769.1,Gene16769.1,,
EVM0016770.1,Gene16770.1,,
EVM0016771.1,Gene16771.1,,
EVM0016772.1,Gene16772.1,,
EVM0016773.1,Gene16773.1,,
EVM0016774.1,Gene16774.1,,
EVM0016775.1,Gene16775.1,,
EVM0016776.1,Gene16776.1,,
EVM0016777.1,Gene16777.1,,
EVM0016778.1,Gene16778.1,,
EVM0016779.1,Gene16779.1,,
EVM0016780.1,Gene16780.1,,
EVM0016781.1,Gene16781.1,,
EVM0016782.1,Gene16782.1,,
EVM0016783.1,Gene16783.1,,
EVM0016784.1,Gene16784.1,,
EVM0016785.1,Gene16785.1,,
EVM0016786.1,Gene16786.1,,
EVM0016787.1,Gene16787.1,,
EVM0016788.1,Gene16788.1,,
EVM0016789.1,Gene16789.1,,
EVM0016790.1,Gene16790.1,,
EVM0016791.1,Gene16791.1,,
EVM0016792.1,Gene16792.1,,
EVM0016793.1,Gene16793.1,,
EVM0016794.1,Gene16794.1,,
EVM0016795.1,Gene16795.1,,
EVM0016796.1,Gene16796.1,,
EVM0016797.1,Gene16797.1,,
EVM0016798.1,Gene16798.1,,
EVM0016799.1,Gene16799.1,,
EVM0016800.1,Gene16800.1,,
EVM0016801.1,Gene16801.1,,
EVM0016802.1,Gene16802.1,,
EVM0016803.1,Gene16803.1,,
EVM0016804.1,Gene16804.1,,
EVM0016805.1,Gene16805.1,,
EVM0016806.1,Gene16806.1,,
EVM0016807.1,Gene16807.1,,
EVM0016808.1,Gene16808.1,,
EVM0016809.2,Gene16809.2,,
EVM0016811.1,Gene16811.1,,
EVM0016812.1,Gene16812.1,,
EVM0016813.1,Gene16813.1,,
EVM0016814.1,Gene16814.1,,
EVM0016815.1,Gene16815.1,,
EVM0016816.1,Gene16816.1,,
EVM0016817.1,Gene16817.1,,
EVM0016818.1,Gene16818.1,,
EVM0016819.2,Gene16819.2,,
EVM0016820.1,Gene16820.1,,
EVM0016821.1,Gene16821.1,,
EVM0016822.1,Gene16822.1,,
EVM0016823.1,Gene16823.1,,
EVM0016824.1,Gene16824.1,,
EVM0016825.1,Gene16825.1,,
EVM0016826.1,Gene16826.1,,
EVM0016827.1,Gene16827.1,,
EVM0016828.2,Gene16828.2,,
EVM0016829.1,Gene16829.1,,
EVM0016831.1,Gene16831.1,,
EVM0016832.1,Gene16832.1,,
EVM0016833.1,Gene16833.1,,
EVM0016834.1,Gene16834.1,,
EVM0016835.1,Gene16835.1,,
EVM0016836.1,Gene16836.1,,
EVM0016837.1,Gene16837.1,,
EVM0016838.3,Gene16838.3,,
EVM0016840.1,Gene16840.1,,
EVM0016841.1,Gene16841.1,,
EVM0016842.1,Gene16842.1,,
EVM0016844.1,Gene16844.1,,
EVM0016845.1,Gene16845.1,,
EVM0016846.1,Gene16846.1,,
EVM0016847.1,Gene16847.1,,
EVM0016848.1,Gene16848.1,,
EVM0016849.1,Gene16849.1,,
EVM0016850.1,Gene16850.1,,
EVM0016851.2,Gene16851.2,,
EVM0016852.1,Gene16852.1,,
EVM0016853.1,Gene16853.1,,
EVM0016854.1,Gene16854.1,,
EVM0016855.1,Gene16855.1,,
EVM0016856.1,Gene16856.1,,
EVM0016857.1,Gene16857.1,,
EVM0016858.1,Gene16858.1,,
EVM0016859.1,Gene16859.1,,
EVM0016860.2,Gene16860.2,,
EVM0016861.1,Gene16861.1,,
EVM0016862.1,Gene16862.1,,
EVM0016863.1,Gene16863.1,,
EVM0016864.1,Gene16864.1,,
EVM0016865.1,Gene16865.1,,
EVM0016866.1,Gene16866.1,,
EVM0016867.2,Gene16867.2,,
EVM0016868.1,Gene16868.1,,
EVM0016869.1,Gene16869.1,,
EVM0016870.1,Gene16870.1,,
EVM0016871.1,Gene16871.1,,
EVM0016872.1,Gene16872.1,,
EVM0016873.1,Gene16873.1,,
EVM0016878.1,Gene16878.1,,
EVM0016879.1,Gene16879.1,,
EVM0016880.3,Gene16880.3,,
EVM0016881.1,Gene16881.1,,
EVM0016882.1,Gene16882.1,,
EVM0016883.1,Gene16883.1,,
EVM0016884.1,Gene16884.1,,
EVM0016885.1,Gene16885.1,,
EVM0016886.1,Gene16886.1,,
EVM0016887.1,Gene16887.1,,
EVM0016888.1,Gene16888.1,,
EVM0016889.1,Gene16889.1,,
EVM0016890.1,Gene16890.1,,
EVM0016891.1,Gene16891.1,,
EVM0016892.1,Gene16892.1,,
EVM0016893.2,Gene16893.2,,
EVM0016894.1,Gene16894.1,,
EVM0016895.1,Gene16895.1,,
EVM0016896.1,Gene16896.1,,
EVM0016897.1,Gene16897.1,,
EVM0016899.1,Gene16899.1,,
EVM0016900.1,Gene16900.1,,
EVM0016901.1,Gene16901.1,,
EVM0016902.1,Gene16902.1,,
EVM0016903.1,Gene16903.1,,
EVM0016904.1,Gene16904.1,,
EVM0016905.1,Gene16905.1,,
EVM0016908.1,Gene16908.1,,
EVM0016909.1,Gene16909.1,,
EVM0016911.1,Gene16911.1,,
EVM0016912.1,Gene16912.1,,
EVM0016913.1,Gene16913.1,,
EVM0016914.1,Gene16914.1,,
EVM0016915.1,Gene16915.1,,
EVM0016916.1,Gene16916.1,,
EVM0016917.1,Gene16917.1,,
EVM0016921.1,Gene16921.1,,
EVM0016922.1,Gene16922.1,,
EVM0016923.1,Gene16923.1,,
EVM0016924.1,Gene16924.1,,
EVM0016925.1,Gene16925.1,,
EVM0016926.2,Gene16926.2,,
EVM0016927.1,Gene16927.1,,
EVM0016928.1,Gene16928.1,,
EVM0016929.1,Gene16929.1,,
EVM0016930.1,Gene16930.1,,
EVM0016931.1,Gene16931.1,,
EVM0016932.1,Gene16932.1,,
EVM0016933.1,Gene16933.1,,
EVM0016934.1,Gene16934.1,,
EVM0016935.1,Gene16935.1,,
EVM0016936.1,Gene16936.1,,
EVM0016937.1,Gene16937.1,,
EVM0016938.1,Gene16938.1,,
EVM0016939.1,Gene16939.1,,
EVM0016940.1,Gene16940.1,,
EVM0016941.1,Gene16941.1,,
EVM0016942.1,Gene16942.1,,
EVM0016943.1,Gene16943.1,,
EVM0016944.1,Gene16944.1,,
EVM0016945.1,Gene16945.1,,
EVM0016946.1,Gene16946.1,,
EVM0016947.1,Gene16947.1,,
EVM0016948.1,Gene16948.1,,
EVM0016949.1,Gene16949.1,,
EVM0016950.1,Gene16950.1,,
EVM0016951.1,Gene16951.1,,
EVM0016952.1,Gene16952.1,,
EVM0016953.1,Gene16953.1,,
EVM0016954.1,Gene16954.1,,
EVM0016955.1,Gene16955.1,,
EVM0016956.1,Gene16956.1,,
EVM0016957.1,Gene16957.1,,
EVM0016958.1,Gene16958.1,,
EVM0016959.1,Gene16959.1,,
EVM0016960.1,Gene16960.1,,
EVM0016961.1,Gene16961.1,,
EVM0016962.1,Gene16962.1,,
EVM0016963.1,Gene16963.1,,
EVM0016964.1,Gene16964.1,,
EVM0016965.1,Gene16965.1,,
EVM0016966.1,Gene16966.1,,
EVM0016967.1,Gene16967.1,,
EVM0016968.1,Gene16968.1,,
EVM0016969.1,Gene16969.1,,
EVM0016970.1,Gene16970.1,,
EVM0016971.1,Gene16971.1,,
EVM0016972.1,Gene16972.1,,
EVM0016973.1,Gene16973.1,,
EVM0016974.1,Gene16974.1,,
EVM0016975.1,Gene16975.1,,
EVM0016976.1,Gene16976.1,,
EVM0016977.1,Gene16977.1,,
EVM0016978.4,Gene16978.4,,
EVM0016980.1,Gene16980.1,,
EVM0016981.1,Gene16981.1,,
EVM0016982.1,Gene16982.1,,
EVM0016983.1,Gene16983.1,,
EVM0016984.1,Gene16984.1,,
EVM0016985.1,Gene16985.1,,
EVM0016986.1,Gene16986.1,,
EVM0016989.1,Gene16989.1,,
EVM0016990.1,Gene16990.1,,
EVM0016991.1,Gene16991.1,,
EVM0016992.1,Gene16992.1,,
EVM0016993.2,Gene16993.2,,
EVM0016994.1,Gene16994.1,,
EVM0016995.2,Gene16995.2,,
EVM0016996.1,Gene16996.1,,
EVM0016997.1,Gene16997.1,,
EVM0016998.1,Gene16998.1,,
EVM0016999.1,Gene16999.1,,
EVM0017000.1,Gene17000.1,,
EVM0017002.1,Gene17002.1,,
EVM0017003.1,Gene17003.1,,
EVM0017004.1,Gene17004.1,,
EVM0017005.1,Gene17005.1,,
EVM0017006.1,Gene17006.1,,
EVM0017007.1,Gene17007.1,,
EVM0017008.1,Gene17008.1,,
EVM0017009.1,Gene17009.1,,
EVM0017010.1,Gene17010.1,,
EVM0017011.1,Gene17011.1,,
EVM0017012.1,Gene17012.1,,
EVM0017013.1,Gene17013.1,,
EVM0017014.1,Gene17014.1,,
EVM0017015.1,Gene17015.1,,
EVM0017016.1,Gene17016.1,,
EVM0017017.1,Gene17017.1,,
EVM0017018.1,Gene17018.1,,
EVM0017019.1,Gene17019.1,,
